# source_api_id	status	crystal_refs	notes
src/models/unigram/trainer.rs::func::builder	missing	-	baseline
src/models/unigram/trainer.rs::func::do_train	missing	-	baseline
src/models/unigram/trainer.rs::method::UnigramTrainer.builder	missing	-	baseline
src/models/unigram/trainer.rs::struct::UnigramTrainer	missing	-	baseline
src/models/unigram/trie.rs::func::build	missing	-	baseline
src/models/unigram/trie.rs::func::push	missing	-	baseline
src/models/unigram/trie.rs::method::Trie.push	missing	-	baseline
src/models/unigram/trie.rs::method::TrieBuilder.push	missing	-	baseline
src/models/unigram/trie.rs::struct::Node	missing	-	baseline
src/models/unigram/trie.rs::struct::Trie	missing	-	baseline
src/models/unigram/trie.rs::struct::TrieBuilder	missing	-	baseline
src/models/unigram/trie.rs::struct::TrieIterator	missing	-	baseline
src/models/wordlevel/mod.rs::enum::Error	missing	-	baseline
src/models/wordlevel/mod.rs::func::build	missing	-	baseline
src/models/wordlevel/mod.rs::func::builder	missing	-	baseline
src/models/wordlevel/mod.rs::func::files	missing	-	baseline
src/models/wordlevel/mod.rs::func::from_file	missing	-	baseline
src/models/wordlevel/mod.rs::func::new	missing	-	baseline
src/models/wordlevel/mod.rs::func::read_file	missing	-	baseline
src/models/wordlevel/mod.rs::func::unk_token	missing	-	baseline
src/models/wordlevel/mod.rs::func::vocab	missing	-	baseline
src/models/wordlevel/mod.rs::method::WordLevel.builder	missing	-	baseline
src/models/wordlevel/mod.rs::method::WordLevelBuilder.new	missing	-	baseline
src/models/wordlevel/mod.rs::struct::WordLevel	missing	-	baseline
src/models/wordlevel/mod.rs::struct::WordLevelBuilder	missing	-	baseline
src/models/wordlevel/trainer.rs::func::builder	missing	-	baseline
src/models/wordlevel/trainer.rs::method::WordLevelTrainer.builder	missing	-	baseline
src/models/wordlevel/trainer.rs::struct::WordLevelTrainer	missing	-	baseline
src/models/wordpiece/mod.rs::enum::Error	missing	-	baseline
src/models/wordpiece/mod.rs::func::build	missing	-	baseline
src/models/wordpiece/mod.rs::func::builder	missing	-	baseline
src/models/wordpiece/mod.rs::func::continuing_subword_prefix	missing	-	baseline
src/models/wordpiece/mod.rs::func::files	missing	-	baseline
src/models/wordpiece/mod.rs::func::from_bpe	missing	-	baseline
src/models/wordpiece/mod.rs::func::from_file	missing	-	baseline
src/models/wordpiece/mod.rs::func::max_input_chars_per_word	missing	-	baseline
src/models/wordpiece/mod.rs::func::new	missing	-	baseline
src/models/wordpiece/mod.rs::func::read_bytes	missing	-	baseline
src/models/wordpiece/mod.rs::func::read_file	missing	-	baseline
src/models/wordpiece/mod.rs::func::unk_token	missing	-	baseline
src/models/wordpiece/mod.rs::method::WordPiece.builder	missing	-	baseline
src/models/wordpiece/mod.rs::method::WordPieceBuilder.new	missing	-	baseline
src/models/wordpiece/mod.rs::struct::WordPiece	missing	-	baseline
src/models/wordpiece/mod.rs::struct::WordPieceBuilder	missing	-	baseline
src/models/wordpiece/trainer.rs::func::build	missing	-	baseline
src/models/wordpiece/trainer.rs::func::builder	missing	-	baseline
src/models/wordpiece/trainer.rs::func::continuing_subword_prefix	missing	-	baseline
src/models/wordpiece/trainer.rs::func::end_of_word_suffix	missing	-	baseline
src/models/wordpiece/trainer.rs::func::initial_alphabet	missing	-	baseline
src/models/wordpiece/trainer.rs::func::limit_alphabet	missing	-	baseline
src/models/wordpiece/trainer.rs::func::min_frequency	missing	-	baseline
src/models/wordpiece/trainer.rs::func::new	missing	-	baseline
src/models/wordpiece/trainer.rs::func::set_continuing_subword_prefix	missing	-	baseline
src/models/wordpiece/trainer.rs::func::set_end_of_word_suffix	missing	-	baseline
src/models/wordpiece/trainer.rs::func::set_initial_alphabet	missing	-	baseline
src/models/wordpiece/trainer.rs::func::set_limit_alphabet	missing	-	baseline
src/models/wordpiece/trainer.rs::func::set_min_frequency	missing	-	baseline
src/models/wordpiece/trainer.rs::func::set_show_progress	missing	-	baseline
src/models/wordpiece/trainer.rs::func::set_special_tokens	missing	-	baseline
src/models/wordpiece/trainer.rs::func::set_vocab_size	missing	-	baseline
src/models/wordpiece/trainer.rs::func::show_progress	missing	-	baseline
src/models/wordpiece/trainer.rs::func::special_tokens	missing	-	baseline
src/models/wordpiece/trainer.rs::func::train	missing	-	baseline
src/models/wordpiece/trainer.rs::func::vocab_size	missing	-	baseline
src/models/wordpiece/trainer.rs::method::WordPieceTrainer.min_frequency	missing	-	baseline
src/models/wordpiece/trainer.rs::method::WordPieceTrainerBuilder.new	missing	-	baseline
src/models/wordpiece/trainer.rs::struct::WordPieceTrainer	missing	-	baseline
src/models/wordpiece/trainer.rs::struct::WordPieceTrainerBuilder	missing	-	baseline
src/normalizers/bert.rs::func::new	missing	-	baseline
src/normalizers/bert.rs::method::BertNormalizer.new	missing	-	baseline
src/normalizers/bert.rs::struct::BertNormalizer	missing	-	baseline
src/normalizers/byte_level.rs::func::alphabet	missing	-	baseline
src/normalizers/byte_level.rs::func::new	missing	-	baseline
